Time,Displacement Z Node 48
12.36,-3.12E-19
12.37,-3.02E-19
12.38,-3.00E-19
12.39,-2.98E-19
12.4,-2.95E-19
12.41,-2.93E-19
12.42,-2.91E-19
12.43,-2.77E-19
12.44,-2.58E-19
12.45,-2.44E-19
12.46,-2.31E-19
12.47,-2.21E-19
12.48,-2.14E-19
12.49,-2.07E-19
12.5,-2.03E-19
12.51,-1.92E-19
12.52,-1.79E-19
12.53,-1.73E-19
12.54,-1.62E-19
12.55,-1.57E-19
12.56,-1.74E-19
12.57,-1.89E-19
12.58,-1.88E-19
12.59,-1.85E-19
12.6,-1.88E-19
12.61,-1.98E-19
12.62,-2.07E-19
12.63,-2.11E-19
12.64,-2.17E-19
12.65,-2.18E-19
12.66,-2.06E-19
12.67,-1.92E-19
12.68,-1.77E-19
12.69,-1.69E-19
12.7,-1.60E-19
12.71,-1.52E-19
12.72,-1.60E-19
12.73,-1.66E-19
12.74,-1.49E-19
12.75,-1.30E-19
12.76,-1.32E-19
12.77,-1.41E-19
12.78,-1.43E-19
12.79,-1.43E-19
12.8,-1.35E-19
12.81,-1.35E-19
12.82,-1.45E-19
12.83,-1.48E-19
12.84,-1.56E-19
12.85,-1.71E-19
12.86,-1.75E-19
12.87,-1.77E-19
12.88,-1.74E-19
12.89,-1.62E-19
12.9,-1.50E-19
12.91,-1.34E-19
12.92,-1.09E-19
12.93,-9.10E-20
12.94,-8.56E-20
12.95,-7.61E-20
12.96,-6.35E-20
12.97,-5.74E-20
12.98,-5.64E-20
12.99,-6.06E-20
13,-7.87E-20
13.01,-9.16E-20
13.02,-8.45E-20
13.03,-7.89E-20
13.04,-8.64E-20
13.05,-9.79E-20
13.06,-1.07E-19
13.07,-1.13E-19
13.08,-1.06E-19
13.09,-1.01E-19
13.1,-1.05E-19
13.11,-1.07E-19
13.12,-1.08E-19
13.13,-1.04E-19
13.14,-9.82E-20
13.15,-9.80E-20
13.16,-1.01E-19
13.17,-1.04E-19
13.18,-1.05E-19
13.19,-1.08E-19
13.2,-1.10E-19
13.21,-1.15E-19
13.22,-1.20E-19
13.23,-1.24E-19
13.24,-1.42E-19
13.25,-1.62E-19
13.26,-1.70E-19
13.27,-1.76E-19
13.28,-1.87E-19
13.29,-1.90E-19
13.3,-1.92E-19
13.31,-2.03E-19
13.32,-2.07E-19
13.33,-2.03E-19
13.34,-2.09E-19
13.35,-2.17E-19
13.36,-2.16E-19
13.37,-2.12E-19
13.38,-1.91E-19
13.39,-1.67E-19
13.4,-1.69E-19
13.41,-1.76E-19
13.42,-1.74E-19
13.43,-1.65E-19
13.44,-1.57E-19
13.45,-1.51E-19
13.46,-1.54E-19
13.47,-1.65E-19
13.48,-1.69E-19
13.49,-1.74E-19
13.5,-1.83E-19
13.51,-1.91E-19
13.52,-1.93E-19
13.53,-1.88E-19
13.54,-1.86E-19
13.55,-1.87E-19
13.56,-1.90E-19
13.57,-1.94E-19
13.58,-1.99E-19
13.59,-2.03E-19
13.6,-2.00E-19
13.61,-1.97E-19
13.62,-2.06E-19
13.63,-2.13E-19
13.64,-2.06E-19
13.65,-2.04E-19
13.66,-2.05E-19
13.67,-2.06E-19
13.68,-2.20E-19
13.69,-2.42E-19
13.7,-2.63E-19
13.71,-2.82E-19
13.72,-2.90E-19
13.73,-2.92E-19
13.74,-2.95E-19
13.75,-3.09E-19
13.76,-3.36E-19
13.77,-3.52E-19
13.78,-3.59E-19
13.79,-3.77E-19
13.8,-3.98E-19
13.81,-4.01E-19
13.82,-4.00E-19
13.83,-4.18E-19
13.84,-4.40E-19
13.85,-4.51E-19
13.86,-4.54E-19
13.87,-4.49E-19
13.88,-4.45E-19
13.89,-4.50E-19
13.9,-4.52E-19
13.91,-4.45E-19
13.92,-4.51E-19
13.93,-4.70E-19
13.94,-4.69E-19
13.95,-4.61E-19
13.96,-4.74E-19
13.97,-4.86E-19
13.98,-4.83E-19
13.99,-4.94E-19
14,-5.12E-19
14.01,-5.24E-19
14.02,-5.36E-19
14.03,-5.39E-19
14.04,-5.42E-19
14.05,-5.54E-19
14.06,-5.70E-19
14.07,-5.82E-19
14.08,-5.92E-19
14.09,-5.99E-19
14.1,-5.98E-19
14.11,-5.87E-19
14.12,-5.76E-19
14.13,-5.77E-19
14.14,-5.79E-19
14.15,-5.82E-19
14.16,-5.88E-19
14.17,-5.95E-19
14.18,-5.99E-19
14.19,-5.91E-19
14.2,-5.77E-19
14.21,-5.81E-19
14.22,-6.01E-19
14.23,-6.12E-19
14.24,-6.12E-19
14.25,-6.24E-19
14.26,-6.43E-19
14.27,-6.62E-19
14.28,-6.86E-19
14.29,-7.08E-19
14.3,-7.30E-19
14.31,-7.49E-19
14.32,-7.68E-19
14.33,-7.96E-19
14.34,-8.16E-19
14.35,-8.09E-19
14.36,-7.96E-19
14.37,-7.97E-19
14.38,-8.08E-19
14.39,-8.12E-19
14.4,-8.14E-19
14.41,-8.35E-19
14.42,-8.58E-19
14.43,-8.70E-19
14.44,-8.74E-19
14.45,-8.80E-19
14.46,-8.98E-19
14.47,-9.24E-19
14.48,-9.48E-19
14.49,-9.68E-19
14.5,-9.90E-19
14.51,-1.01E-18
14.52,-1.02E-18
14.53,-1.04E-18
14.54,-1.06E-18
14.55,-1.07E-18
14.56,-1.06E-18
14.57,-1.06E-18
14.58,-1.06E-18
14.59,-1.07E-18
14.6,-1.07E-18
14.61,-1.07E-18
14.62,-1.08E-18
14.63,-1.09E-18
14.64,-1.11E-18
14.65,-1.11E-18
14.66,-1.11E-18
14.67,-1.11E-18
14.68,-1.12E-18
14.69,-1.13E-18
14.7,-1.14E-18
14.71,-1.14E-18
14.72,-1.16E-18
14.73,-1.19E-18
14.74,-1.22E-18
14.75,-1.23E-18
14.76,-1.24E-18
14.77,-1.24E-18
14.78,-1.25E-18
14.79,-1.25E-18
14.8,-1.25E-18
14.81,-1.24E-18
14.82,-1.22E-18
14.83,-1.20E-18
14.84,-1.19E-18
14.85,-1.18E-18
14.86,-1.19E-18
14.87,-1.20E-18
14.88,-1.19E-18
14.89,-1.21E-18
14.9,-1.22E-18
14.91,-1.21E-18
14.92,-1.21E-18
14.93,-1.22E-18
14.94,-1.24E-18
14.95,-1.25E-18
14.96,-1.26E-18
14.97,-1.27E-18
14.98,-1.28E-18
14.99,-1.29E-18
15,-1.30E-18
15.01,-1.30E-18
15.02,-1.29E-18
15.03,-1.30E-18
15.04,-1.30E-18
15.05,-1.27E-18
15.06,-1.26E-18
15.07,-1.27E-18
15.08,-1.27E-18
15.09,-1.29E-18
15.1,-1.30E-18
15.11,-1.30E-18
15.12,-1.32E-18
15.13,-1.34E-18
15.14,-1.35E-18
15.15,-1.36E-18
15.16,-1.38E-18
15.17,-1.41E-18
15.18,-1.43E-18
15.19,-1.45E-18
15.2,-1.47E-18
15.21,-1.50E-18
15.22,-1.51E-18
15.23,-1.51E-18
15.24,-1.52E-18
15.25,-1.53E-18
15.26,-1.53E-18
15.27,-1.52E-18
15.28,-1.51E-18
15.29,-1.52E-18
15.3,-1.53E-18
15.31,-1.53E-18
15.32,-1.54E-18
15.33,-1.53E-18
15.34,-1.53E-18
15.35,-1.53E-18
15.36,-1.52E-18
15.37,-1.52E-18
15.38,-1.55E-18
15.39,-1.56E-18
15.4,-1.56E-18
15.41,-1.56E-18
15.42,-1.55E-18
15.43,-1.53E-18
15.44,-1.53E-18
15.45,-1.52E-18
15.46,-1.51E-18
15.47,-1.49E-18
15.48,-1.47E-18
15.49,-1.44E-18
15.5,-1.42E-18
15.51,-1.39E-18
15.52,-1.37E-18
15.53,-1.36E-18
15.54,-1.33E-18
15.55,-1.30E-18
15.56,-1.30E-18
15.57,-1.30E-18
15.58,-1.31E-18
15.59,-1.32E-18
15.6,-1.33E-18
15.61,-1.32E-18
15.62,-1.31E-18
15.63,-1.31E-18
15.64,-1.31E-18
15.65,-1.31E-18
15.66,-1.31E-18
15.67,-1.31E-18
15.68,-1.33E-18
15.69,-1.34E-18
15.7,-1.34E-18
15.71,-1.35E-18
15.72,-1.34E-18
15.73,-1.34E-18
15.74,-1.34E-18
15.75,-1.34E-18
15.76,-1.34E-18
15.77,-1.34E-18
15.78,-1.36E-18
15.79,-1.39E-18
15.8,-1.42E-18
15.81,-1.45E-18
15.82,-1.47E-18
15.83,-1.48E-18
15.84,-1.48E-18
15.85,-1.50E-18
15.86,-1.50E-18
15.87,-1.49E-18
15.88,-1.51E-18
15.89,-1.53E-18
15.9,-1.54E-18
15.91,-1.54E-18
15.92,-1.53E-18
15.93,-1.52E-18
15.94,-1.51E-18
15.95,-1.49E-18
15.96,-1.48E-18
15.97,-1.48E-18
15.98,-1.46E-18
15.99,-1.45E-18
16,-1.44E-18
16.01,-1.42E-18
16.02,-1.42E-18
16.03,-1.42E-18
16.04,-1.40E-18
16.05,-1.39E-18
16.06,-1.38E-18
16.07,-1.36E-18
16.08,-1.33E-18
16.09,-1.30E-18
16.1,-1.28E-18
16.11,-1.27E-18
16.12,-1.25E-18
16.13,-1.24E-18
16.14,-1.23E-18
16.15,-1.18E-18
16.16,-1.15E-18
16.17,-1.12E-18
16.18,-1.09E-18
16.19,-1.06E-18
16.2,-1.04E-18
16.21,-9.98E-19
16.22,-9.68E-19
16.23,-9.55E-19
16.24,-9.52E-19
16.25,-9.49E-19
16.26,-9.42E-19
16.27,-9.43E-19
16.28,-9.41E-19
16.29,-9.23E-19
16.3,-9.10E-19
16.31,-9.07E-19
16.32,-9.00E-19
16.33,-8.93E-19
16.34,-8.96E-19
16.35,-9.08E-19
16.36,-9.13E-19
16.37,-9.01E-19
16.38,-8.96E-19
16.39,-9.12E-19
16.4,-9.22E-19
16.41,-9.15E-19
16.42,-8.97E-19
16.43,-8.85E-19
16.44,-8.98E-19
16.45,-9.23E-19
16.46,-9.49E-19
16.47,-9.71E-19
16.48,-9.68E-19
16.49,-9.66E-19
16.5,-9.91E-19
16.51,-1.00E-18
16.52,-1.01E-18
16.53,-1.01E-18
16.54,-1.00E-18
16.55,-1.01E-18
16.56,-1.02E-18
16.57,-1.01E-18
16.58,-9.98E-19
16.59,-9.90E-19
16.6,-9.76E-19
16.61,-9.65E-19
16.62,-9.49E-19
16.63,-9.09E-19
16.64,-8.72E-19
16.65,-8.53E-19
16.66,-8.31E-19
16.67,-8.14E-19
16.68,-8.00E-19
16.69,-7.66E-19
16.7,-7.29E-19
16.71,-7.12E-19
16.72,-7.07E-19
16.73,-6.93E-19
16.74,-6.58E-19
16.75,-5.99E-19
16.76,-5.35E-19
16.77,-4.86E-19
16.78,-4.54E-19
16.79,-4.20E-19
16.8,-3.78E-19
16.81,-3.42E-19
16.82,-3.17E-19
16.83,-2.94E-19
16.84,-2.58E-19
16.85,-2.15E-19
16.86,-1.82E-19
16.87,-1.47E-19
16.88,-1.14E-19
16.89,-9.65E-20
16.9,-8.39E-20
16.91,-7.25E-20
16.92,-5.76E-20
16.93,-5.16E-20
16.94,-5.92E-20
16.95,-4.79E-20
16.96,-1.92E-20
16.97,-2.46E-21
16.98,2.34E-20
16.99,5.67E-20
17,5.89E-20
17.01,4.45E-20
17.02,4.34E-20
17.03,5.02E-20
17.04,4.97E-20
17.05,4.98E-20
17.06,6.01E-20
17.07,7.18E-20
17.08,6.68E-20
17.09,5.06E-20
17.1,3.97E-20
17.11,2.80E-20
17.12,1.89E-20
17.13,1.43E-20
17.14,-1.55E-21
17.15,-1.93E-20
17.16,-2.64E-20
17.17,-3.52E-20
17.18,-3.84E-20
17.19,-2.10E-20
17.2,5.43E-21
17.21,1.75E-20
17.22,1.68E-20
17.23,1.83E-20
17.24,2.25E-20
17.25,3.75E-20
17.26,6.52E-20
17.27,9.82E-20
17.28,1.24E-19
17.29,1.39E-19
17.3,1.50E-19
17.31,1.73E-19
17.32,2.07E-19
17.33,2.33E-19
17.34,2.55E-19
17.35,2.89E-19
17.36,3.09E-19
17.37,3.23E-19
17.38,3.49E-19
17.39,3.72E-19
17.4,4.05E-19
17.41,4.41E-19
17.42,4.69E-19
17.43,4.97E-19
17.44,5.29E-19
17.45,5.68E-19
17.46,6.02E-19
17.47,6.21E-19
17.48,6.32E-19
17.49,6.55E-19
17.5,6.69E-19
17.51,6.57E-19
17.52,6.57E-19
17.53,6.71E-19
17.54,6.77E-19
17.55,6.80E-19
17.56,6.94E-19
17.57,7.16E-19
17.58,7.22E-19
17.59,7.08E-19
17.6,7.03E-19
17.61,7.03E-19
17.62,6.92E-19
17.63,6.85E-19
17.64,6.74E-19
17.65,6.59E-19
17.66,6.74E-19
17.67,7.00E-19
17.68,7.06E-19
17.69,6.99E-19
17.7,6.74E-19
17.71,6.43E-19
17.72,6.18E-19
17.73,5.98E-19
17.74,5.76E-19
17.75,5.47E-19
17.76,5.31E-19
17.77,5.29E-19
17.78,5.23E-19
17.79,5.13E-19
17.8,5.18E-19
17.81,5.31E-19
17.82,5.46E-19
17.83,5.58E-19
17.84,5.56E-19
17.85,5.53E-19
17.86,5.59E-19
17.87,5.64E-19
17.88,5.61E-19
17.89,5.58E-19
17.9,5.76E-19
17.91,6.11E-19
17.92,6.31E-19
17.93,6.35E-19
17.94,6.40E-19
17.95,6.36E-19
17.96,6.29E-19
17.97,6.44E-19
17.98,6.60E-19
17.99,6.71E-19
18,6.90E-19
18.01,7.15E-19
18.02,7.41E-19
18.03,7.73E-19
18.04,8.15E-19
18.05,8.61E-19
18.06,8.89E-19
18.07,9.06E-19
18.08,9.34E-19
18.09,9.51E-19
18.1,9.51E-19
18.11,9.66E-19
18.12,9.82E-19
18.13,9.90E-19
18.14,1.02E-18
18.15,1.04E-18
18.16,1.03E-18
18.17,1.04E-18
18.18,1.03E-18
18.19,1.02E-18
18.2,1.00E-18
18.21,9.89E-19
18.22,9.85E-19
18.23,9.60E-19
18.24,9.28E-19
18.25,9.19E-19
18.26,9.16E-19
18.27,9.23E-19
18.28,9.36E-19
18.29,9.28E-19
18.3,9.09E-19
18.31,9.04E-19
18.32,8.96E-19
18.33,8.66E-19
18.34,8.34E-19
18.35,7.90E-19
18.36,7.40E-19
18.37,7.22E-19
18.38,7.24E-19
18.39,7.13E-19
18.4,6.93E-19
18.41,6.61E-19
18.42,6.19E-19
18.43,5.86E-19
18.44,5.47E-19
18.45,5.09E-19
18.46,4.97E-19
18.47,4.94E-19
18.48,4.87E-19
18.49,4.92E-19
18.5,4.86E-19
18.51,4.63E-19
18.52,4.72E-19
18.53,4.97E-19
18.54,4.80E-19
18.55,4.57E-19
18.56,4.77E-19
18.57,5.08E-19
18.58,5.19E-19
18.59,5.27E-19
18.6,5.46E-19
18.61,5.60E-19
18.62,5.68E-19
18.63,5.73E-19
18.64,5.74E-19
18.65,5.73E-19
18.66,5.80E-19
18.67,5.92E-19
18.68,5.97E-19
18.69,6.02E-19
18.7,6.14E-19
18.71,6.28E-19
18.72,6.56E-19
18.73,6.88E-19
18.74,7.08E-19
18.75,7.09E-19
18.76,7.01E-19
18.77,6.87E-19
18.78,6.84E-19
18.79,7.05E-19
18.8,7.24E-19
18.81,7.15E-19
18.82,6.83E-19
18.83,6.59E-19
18.84,6.53E-19
18.85,6.49E-19
18.86,6.23E-19
18.87,5.88E-19
18.88,5.76E-19
18.89,5.60E-19
18.9,5.26E-19
18.91,5.14E-19
18.92,5.08E-19
18.93,4.84E-19
18.94,4.66E-19
18.95,4.53E-19
18.96,4.33E-19
18.97,4.13E-19
18.98,3.94E-19
18.99,3.67E-19
19,3.50E-19
19.01,3.40E-19
19.02,3.15E-19
19.03,2.84E-19
19.04,2.51E-19
19.05,2.21E-19
19.06,2.13E-19
19.07,2.03E-19
19.08,1.79E-19
19.09,1.59E-19
19.1,1.48E-19
19.11,1.41E-19
19.12,1.25E-19
19.13,9.86E-20
19.14,8.79E-20
19.15,7.55E-20
19.16,4.69E-20
19.17,3.59E-20
19.18,4.66E-20
19.19,6.07E-20
19.2,7.58E-20
19.21,9.90E-20
19.22,1.22E-19
19.23,1.30E-19
19.24,1.30E-19
19.25,1.44E-19
19.26,1.65E-19
19.27,1.60E-19
19.28,1.46E-19
19.29,1.55E-19
19.3,1.70E-19
19.31,1.78E-19
19.32,1.85E-19
19.33,1.89E-19
19.34,1.91E-19
19.35,1.75E-19
19.36,1.58E-19
19.37,1.72E-19
19.38,1.90E-19
19.39,1.96E-19
19.4,1.78E-19
19.41,1.48E-19
19.42,1.43E-19
19.43,1.60E-19
19.44,1.76E-19
19.45,1.80E-19
19.46,1.72E-19
19.47,1.44E-19
19.48,1.20E-19
19.49,1.18E-19
19.5,9.90E-20
19.51,4.66E-20
19.52,7.36E-21
19.53,2.29E-21
19.54,-1.51E-21
19.55,-2.08E-20
19.56,-4.34E-20
19.57,-7.53E-20
19.58,-1.14E-19
19.59,-1.49E-19
19.6,-1.88E-19
19.61,-2.14E-19
19.62,-2.27E-19
19.63,-2.50E-19
19.64,-2.68E-19
19.65,-2.80E-19
19.66,-3.03E-19
19.67,-3.28E-19
19.68,-3.47E-19
19.69,-3.73E-19
19.7,-4.02E-19
19.71,-4.15E-19
19.72,-4.19E-19
19.73,-4.22E-19
19.74,-4.33E-19
19.75,-4.50E-19
19.76,-4.65E-19
19.77,-4.82E-19
19.78,-4.96E-19
19.79,-5.01E-19
19.8,-5.09E-19
19.81,-5.18E-19
19.82,-5.20E-19
19.83,-5.16E-19
19.84,-5.16E-19
19.85,-5.30E-19
19.86,-5.39E-19
19.87,-5.20E-19
19.88,-4.83E-19
19.89,-4.52E-19
19.9,-4.27E-19
19.91,-4.15E-19
19.92,-4.27E-19
19.93,-4.26E-19
19.94,-4.16E-19
19.95,-4.07E-19
19.96,-3.97E-19
19.97,-4.02E-19
19.98,-4.31E-19
19.99,-4.59E-19
20,-4.58E-19
20.01,-4.33E-19
20.02,-4.21E-19
20.03,-4.36E-19
20.04,-4.37E-19
20.05,-4.35E-19
20.06,-4.49E-19
20.07,-4.60E-19
20.08,-4.69E-19
20.09,-4.82E-19
20.1,-4.87E-19
20.11,-5.03E-19
20.12,-5.14E-19
20.13,-5.06E-19
20.14,-5.22E-19
20.15,-5.51E-19
20.16,-5.64E-19
20.17,-5.77E-19
20.18,-5.89E-19
20.19,-5.94E-19
20.2,-6.25E-19
20.21,-6.73E-19
20.22,-7.01E-19
20.23,-7.24E-19
20.24,-7.62E-19
20.25,-8.02E-19
20.26,-8.32E-19
20.27,-8.48E-19
20.28,-8.66E-19
20.29,-8.84E-19
20.3,-8.98E-19
20.31,-9.29E-19
20.32,-9.63E-19
20.33,-9.95E-19
20.34,-1.04E-18
20.35,-1.08E-18
20.36,-1.11E-18
20.37,-1.12E-18
20.38,-1.11E-18
20.39,-1.11E-18
20.4,-1.12E-18
20.41,-1.10E-18
20.42,-1.09E-18
20.43,-1.12E-18
20.44,-1.16E-18
20.45,-1.18E-18
20.46,-1.20E-18
20.47,-1.23E-18
20.48,-1.25E-18
20.49,-1.24E-18
20.5,-1.22E-18
20.51,-1.21E-18
20.52,-1.18E-18
20.53,-1.15E-18
20.54,-1.14E-18
20.55,-1.15E-18
20.56,-1.17E-18
20.57,-1.17E-18
20.58,-1.17E-18
20.59,-1.17E-18
20.6,-1.16E-18
20.61,-1.15E-18
20.62,-1.12E-18
20.63,-1.06E-18
20.64,-1.02E-18
20.65,-1.02E-18
20.66,-9.98E-19
20.67,-9.85E-19
20.68,-1.01E-18
20.69,-1.03E-18
20.7,-1.05E-18
20.71,-1.06E-18
20.72,-1.04E-18
20.73,-1.03E-18
20.74,-1.02E-18
20.75,-1.03E-18
20.76,-1.04E-18
20.77,-1.01E-18
20.78,-1.00E-18
20.79,-1.04E-18
20.8,-1.07E-18
20.81,-1.09E-18
20.82,-1.11E-18
20.83,-1.14E-18
20.84,-1.17E-18
20.85,-1.18E-18
20.86,-1.17E-18
20.87,-1.14E-18
20.88,-1.12E-18
20.89,-1.13E-18
20.9,-1.17E-18
20.91,-1.21E-18
20.92,-1.24E-18
20.93,-1.26E-18
20.94,-1.29E-18
20.95,-1.35E-18
20.96,-1.40E-18
20.97,-1.40E-18
20.98,-1.41E-18
20.99,-1.42E-18
21,-1.43E-18
21.01,-1.43E-18
21.02,-1.44E-18
21.03,-1.45E-18
21.04,-1.48E-18
21.05,-1.49E-18
21.06,-1.47E-18
21.07,-1.46E-18
21.08,-1.44E-18
21.09,-1.42E-18
21.1,-1.41E-18
21.11,-1.41E-18
21.12,-1.40E-18
21.13,-1.39E-18
21.14,-1.38E-18
21.15,-1.39E-18
21.16,-1.39E-18
21.17,-1.39E-18
21.18,-1.39E-18
21.19,-1.40E-18
21.2,-1.40E-18
21.21,-1.38E-18
21.22,-1.37E-18
21.23,-1.36E-18
21.24,-1.37E-18
21.25,-1.38E-18
21.26,-1.39E-18
21.27,-1.40E-18
21.28,-1.40E-18
21.29,-1.38E-18
21.3,-1.37E-18
21.31,-1.37E-18
21.32,-1.38E-18
21.33,-1.37E-18
21.34,-1.32E-18
21.35,-1.29E-18
21.36,-1.29E-18
21.37,-1.30E-18
21.38,-1.34E-18
21.39,-1.39E-18
21.4,-1.40E-18
21.41,-1.39E-18
21.42,-1.39E-18
21.43,-1.40E-18
21.44,-1.40E-18
21.45,-1.40E-18
21.46,-1.42E-18
21.47,-1.44E-18
21.48,-1.45E-18
21.49,-1.46E-18
21.5,-1.48E-18
21.51,-1.49E-18
21.52,-1.48E-18
21.53,-1.48E-18
21.54,-1.50E-18
21.55,-1.50E-18
21.56,-1.46E-18
21.57,-1.44E-18
21.58,-1.46E-18
21.59,-1.46E-18
21.6,-1.49E-18
21.61,-1.53E-18
21.62,-1.51E-18
21.63,-1.50E-18
21.64,-1.52E-18
21.65,-1.52E-18
21.66,-1.52E-18
21.67,-1.52E-18
21.68,-1.51E-18
21.69,-1.50E-18
21.7,-1.52E-18
21.71,-1.51E-18
21.72,-1.51E-18
21.73,-1.51E-18
21.74,-1.50E-18
21.75,-1.47E-18
21.76,-1.44E-18
21.77,-1.41E-18
21.78,-1.36E-18
21.79,-1.32E-18
21.8,-1.30E-18
21.81,-1.30E-18
21.82,-1.30E-18
21.83,-1.28E-18
21.84,-1.24E-18
21.85,-1.20E-18
21.86,-1.21E-18
21.87,-1.22E-18
21.88,-1.22E-18
21.89,-1.22E-18
21.9,-1.21E-18
21.91,-1.20E-18
21.92,-1.21E-18
21.93,-1.21E-18
21.94,-1.19E-18
21.95,-1.18E-18
21.96,-1.16E-18
21.97,-1.13E-18
21.98,-1.10E-18
21.99,-1.07E-18
22,-1.05E-18
22.01,-1.05E-18
22.02,-1.07E-18
22.03,-1.05E-18
22.04,-1.04E-18
22.05,-1.04E-18
22.06,-1.04E-18
22.07,-1.07E-18
22.08,-1.09E-18
22.09,-1.11E-18
22.1,-1.14E-18
22.11,-1.15E-18
22.12,-1.17E-18
22.13,-1.20E-18
22.14,-1.22E-18
22.15,-1.22E-18
22.16,-1.24E-18
22.17,-1.24E-18
22.18,-1.22E-18
22.19,-1.22E-18
22.2,-1.21E-18
22.21,-1.18E-18
22.22,-1.15E-18
22.23,-1.13E-18
22.24,-1.14E-18
22.25,-1.15E-18
22.26,-1.18E-18
22.27,-1.23E-18
22.28,-1.25E-18
22.29,-1.25E-18
22.3,-1.26E-18
22.31,-1.27E-18
22.32,-1.23E-18
22.33,-1.21E-18
22.34,-1.18E-18
22.35,-1.16E-18
22.36,-1.16E-18
22.37,-1.17E-18
22.38,-1.17E-18
22.39,-1.17E-18
22.4,-1.14E-18
22.41,-1.08E-18
22.42,-1.01E-18
22.43,-9.57E-19
22.44,-9.23E-19
22.45,-8.78E-19
22.46,-8.20E-19
22.47,-7.92E-19
22.48,-7.88E-19
22.49,-7.76E-19
22.5,-7.71E-19
22.51,-7.85E-19
22.52,-8.19E-19
22.53,-8.59E-19
22.54,-8.61E-19
22.55,-8.20E-19
22.56,-7.67E-19
22.57,-7.26E-19
22.58,-7.05E-19
22.59,-7.06E-19
22.6,-7.17E-19
22.61,-7.13E-19
22.62,-6.97E-19
22.63,-6.53E-19
22.64,-6.12E-19
22.65,-5.97E-19
22.66,-5.84E-19
22.67,-5.69E-19
22.68,-5.31E-19
22.69,-4.79E-19
22.7,-4.58E-19
22.71,-4.75E-19
22.72,-4.94E-19
22.73,-5.08E-19
22.74,-5.39E-19
22.75,-5.90E-19
22.76,-6.38E-19
22.77,-6.56E-19
22.78,-6.43E-19
22.79,-6.34E-19
22.8,-6.45E-19
22.81,-6.53E-19
22.82,-6.39E-19
22.83,-6.06E-19
22.84,-5.92E-19
22.85,-5.96E-19
22.86,-5.90E-19
22.87,-5.99E-19
22.88,-6.24E-19
22.89,-6.14E-19
22.9,-5.73E-19
22.91,-5.49E-19
22.92,-5.22E-19
22.93,-4.79E-19
22.94,-4.52E-19
22.95,-4.48E-19
22.96,-4.65E-19
22.97,-5.10E-19
22.98,-5.51E-19
22.99,-5.58E-19
23,-5.73E-19
23.01,-6.20E-19
23.02,-6.54E-19
23.03,-6.58E-19
23.04,-6.43E-19
23.05,-6.05E-19
23.06,-5.61E-19
23.07,-5.25E-19
23.08,-5.00E-19
23.09,-4.79E-19
23.1,-4.57E-19
23.11,-4.32E-19
23.12,-3.98E-19
23.13,-3.66E-19
23.14,-3.29E-19
23.15,-2.82E-19
23.16,-2.32E-19
23.17,-2.01E-19
23.18,-1.99E-19
23.19,-2.15E-19
23.2,-2.44E-19
23.21,-2.55E-19
23.22,-2.40E-19
23.23,-2.28E-19
23.24,-2.46E-19
23.25,-2.79E-19
23.26,-2.82E-19
23.27,-2.47E-19
23.28,-2.10E-19
23.29,-1.78E-19
23.3,-1.35E-19
23.31,-1.03E-19
23.32,-9.37E-20
23.33,-8.59E-20
23.34,-8.57E-20
23.35,-8.46E-20
23.36,-6.92E-20
23.37,-5.80E-20
23.38,-5.42E-20
23.39,-5.50E-20
23.4,-4.86E-20
23.41,-4.05E-20
23.42,-3.42E-20
23.43,-4.75E-20
23.44,-9.01E-20
23.45,-1.20E-19
23.46,-1.38E-19
23.47,-1.56E-19
23.48,-1.57E-19
23.49,-1.38E-19
23.5,-1.16E-19
23.51,-9.87E-20
23.52,-8.25E-20
23.53,-7.91E-20
23.54,-7.94E-20
23.55,-5.39E-20
23.56,-2.14E-20
23.57,-5.01E-21
23.58,2.28E-22
23.59,-2.66E-20
23.6,-6.19E-20
23.61,-5.27E-20
23.62,-1.21E-20
23.63,3.50E-21
23.64,-2.21E-20
23.65,-4.37E-20
23.66,-3.60E-20
23.67,-3.26E-20
23.68,-5.29E-20
23.69,-7.25E-20
23.7,-7.91E-20
23.71,-6.99E-20
23.72,-4.08E-20
23.73,-1.04E-20
23.74,6.17E-21
23.75,3.19E-20
23.76,7.04E-20
23.77,9.63E-20
23.78,1.10E-19
23.79,1.22E-19
23.8,1.23E-19
23.81,1.16E-19
23.82,1.24E-19
23.83,1.44E-19
23.84,1.64E-19
23.85,1.55E-19
23.86,1.16E-19
23.87,1.11E-19
23.88,1.38E-19
23.89,1.45E-19
23.9,1.26E-19
23.91,1.34E-19
23.92,1.62E-19
23.93,1.67E-19
23.94,1.51E-19
23.95,1.27E-19
23.96,1.42E-19
23.97,2.03E-19
23.98,2.64E-19
23.99,3.31E-19
24,3.85E-19
24.01,3.81E-19
24.02,3.71E-19
24.03,3.81E-19
24.04,3.49E-19
24.05,3.13E-19
24.06,3.22E-19
24.07,3.20E-19
24.08,2.93E-19
24.09,2.72E-19
24.1,2.79E-19
24.11,3.09E-19
24.12,3.26E-19
24.13,3.13E-19
24.14,3.06E-19
24.15,3.01E-19
24.16,2.64E-19
24.17,2.30E-19
24.18,2.33E-19
24.19,2.72E-19
24.2,3.41E-19
24.21,3.84E-19
24.22,4.02E-19
24.23,4.23E-19
24.24,4.18E-19
24.25,4.02E-19
24.26,4.29E-19
24.27,4.65E-19
24.28,4.55E-19
